ocrr_dt,y_volt,x_volt,volt_rate,atmp_tmpr,road_tmpr,avg_road_stts_cd,trinspct_road_stts_cd,avg_road_ascat_symbl,trinspct_road_ascat_symbl,avg_rdsrfc_frct_nmvl,trinspct_rdsrfc_frct_nmvl,lens_stts_cd,surfc_grip,rltv_hmdt,scnd_atmp_tmpr,eqpm_tmpr,lat,lon
2024-02-05 09:54:53.748,432,441,0.981,3.77,4.03,3,3,WT2,WT2,5,5,4,FAIR,83.35,3.55,11.78,36.161529152967894,129.72869210994727
2024-02-05 09:59:04.018,247,331,0.745,3.45,0.91,5,3,IC1,WT2,9,5,4,FAIR,87.48,3.29,7.68,36.167648553804476,128.37370863719045
2024-02-05 09:59:53.961,458,464,0.987,3.69,3.89,3,3,WT2,WT2,5,5,4,FAIR,82.17,3.49,11.77,35.67887342037379,128.9145207179228
2024-02-05 09:49:04.098,325,270,1.204,3.55,0.91,5,5,IC1,IC1,9,8,4,FAIR,88.18,3.36,7.64,33.451448850272044,126.83405047377734
2024-02-05 10:12:53.426,442,460,0.96,3.77,4.13,3,3,WT2,WT2,5,5,4,FAIR,82.89,3.5700000000000003,11.83,37.17651247794619,126.36127179692232
2024-02-05 10:13:04.417,325,276,1.177,3.45,1.09,5,5,IC1,IC1,8,8,4,FAIR,87.15,3.35,7.78,34.60390032485868,127.27133871601312
2024-02-05 10:01:04.008,486,309,1.573,3.41,0.99,5,5,IC1,IC1,9,9,4,FAIR,87.81,3.2800000000000002,7.68,33.93259255199927,129.03566414355836
2024-02-05 10:08:53.799,475,480,0.99,3.77,4.01,3,3,WT2,WT2,5,5,4,FAIR,82.84,3.55,11.77,33.20387570777382,127.28149820895278
2024-02-05 10:15:04.508,295,316,0.934,3.51,1.13,3,3,WT2,WT2,8,5,4,FAIR,87.21,3.38,7.76,35.95446471594121,129.2336270439493
2024-02-05 10:15:53.968,447,466,0.9580000000000001,3.85,4.07,3,3,WT2,WT2,5,5,4,FAIR,81.84,3.62,11.87,36.38782180921141,129.94385990347564
2024-02-05 10:28:53.478,1639,1593,1.028,3.83,4.13,3,1,WT2,DRY,1,3,4,GOOD,82.13,3.68,12.08,33.08293914463928,125.36013332865168
2024-02-05 10:20:53.387,442,466,0.9480000000000001,3.93,4.13,3,3,WT2,WT2,5,5,4,FAIR,82.43,3.75,11.93,35.560465291496406,125.22705078041852
2024-02-05 10:31:04.660,468,380,1.232,3.65,1.37,3,3,WT2,WT2,5,8,4,FAIR,86.86,3.49,8.22,34.13247887598969,125.74794851456681
2024-02-05 10:22:53.208,444,466,0.9530000000000001,3.91,4.13,3,3,WT2,WT2,5,5,4,FAIR,81.66,3.7,11.98,36.22586395204725,126.92184837867173
2024-02-05 10:25:53.768,444,469,0.9480000000000001,3.81,4.11,3,3,WT2,WT2,5,5,4,FAIR,81.39,3.62,12.02,33.87183214502496,125.65521104572716
2024-02-05 10:38:53.298,446,470,0.9480000000000001,3.77,4.13,3,3,WT2,WT2,5,5,4,FAIR,80.79,3.61,12.17,36.45468869051233,129.35332238809377
2024-02-05 10:39:04.707,393,348,1.13,3.69,1.51,3,3,WT2,WT2,5,8,4,FAIR,86.34,3.55,8.28,34.933676731502686,125.11573125513532
2024-02-05 10:45:04.750,292,336,0.869,3.77,1.47,3,3,WT2,WT2,5,5,4,FAIR,85.94,3.56,8.39,37.683649943683676,126.57896358167912
2024-02-05 10:46:53.322,447,471,0.9480000000000001,3.85,4.17,3,3,WT2,WT2,5,5,4,FAIR,80.64,3.63,12.19,33.687604720729965,125.92347314747103
2024-02-05 11:04:04.065,333,332,1.004,3.83,1.49,3,3,WT2,WT2,8,5,4,FAIR,85.49,3.61,8.55,34.705331755251294,129.65769665078767
2024-02-05 11:01:53.559,449,473,0.9510000000000001,3.93,4.19,3,3,WT2,WT2,5,5,4,FAIR,80.83,3.73,12.23,33.56736760620294,128.34740502445015
2024-02-05 11:02:03.984,354,349,1.014,3.81,1.37,3,3,WT2,WT2,5,5,4,FAIR,85.36,3.5700000000000003,8.59,37.623468091392816,129.56015128225687
2024-02-05 10:51:53.668,446,473,0.9430000000000001,3.93,4.31,3,3,WT2,WT2,5,5,4,FAIR,80.85,3.71,12.2,37.386696766904905,129.86164355155196
2024-02-05 10:59:03.965,391,414,0.9440000000000001,3.77,1.45,3,3,WT2,WT2,5,5,4,FAIR,85.63,3.56,8.5,34.289708138575776,127.48549121838684
2024-02-05 11:00:53.716,448,471,0.9510000000000001,3.93,4.19,3,3,WT2,WT2,5,5,4,FAIR,80.62,3.73,12.23,36.2999202301709,126.17159554024013
2024-02-05 11:03:53.388,451,475,0.9490000000000001,3.87,4.19,3,3,WT2,WT2,5,5,4,FAIR,80.14,3.7,12.25,37.08611100100608,125.96864393098295
2024-02-05 11:12:53.472,447,468,0.9560000000000001,3.89,4.21,3,3,WT2,WT2,5,5,4,FAIR,80.1,3.71,12.25,35.77600405799731,126.1145943084292
2024-02-05 11:13:04.277,408,353,1.156,3.75,1.33,3,3,WT2,WT2,5,8,4,FAIR,85.11,3.56,8.51,35.64825289178003,128.54296653811002
2024-02-05 11:20:04.399,359,365,0.983,3.83,1.47,3,3,WT2,WT2,5,5,4,FAIR,85.83,3.5700000000000003,8.49,34.20926145450226,125.202228640615
2024-02-05 11:15:53.106,447,474,0.9430000000000001,3.81,4.19,3,3,WT2,WT2,5,5,4,FAIR,79.82,3.61,12.23,33.4655138390295,125.25680536516357
2024-02-05 11:22:04.447,360,353,1.021,3.77,1.47,3,3,WT2,WT2,5,5,4,FAIR,84.79,3.56,8.56,37.48607878976664,128.04071471191574
2024-02-05 11:29:53.412,446,473,0.9430000000000001,3.87,4.21,3,3,WT2,WT2,5,5,4,FAIR,80.04,3.68,12.25,37.50209028581665,128.21028573368704
2024-02-05 11:33:53.799,448,471,0.9510000000000001,3.93,4.65,3,3,WT2,WT2,5,5,4,FAIR,80.07,3.7199999999999998,12.24,36.16550728636634,128.3263146216123
2024-02-05 11:29:04.612,385,465,0.8270000000000001,3.73,1.63,3,3,WT2,WT2,5,5,4,FAIR,84.95,3.56,8.55,34.6951489552435,126.85940252294296
2024-02-05 11:24:04.467,400,348,1.151,3.83,1.5899999999999999,3,3,WT2,WT2,5,8,4,FAIR,85.31,3.5700000000000003,8.65,34.746047873063304,129.02972444357076
2024-02-05 11:30:04.590,359,376,0.9550000000000001,3.77,1.51,3,3,WT2,WT2,5,5,4,FAIR,84.71,3.56,8.61,36.6297783943512,127.66812293863309
2024-02-05 11:28:53.536,453,473,0.9590000000000001,3.89,4.23,3,3,WT2,WT2,5,5,4,FAIR,80.77,3.68,12.25,37.48555129976289,125.5273281500471
2024-02-05 11:35:53.544,451,471,0.9560000000000001,4.01,4.35,3,3,WT2,WT2,5,5,4,FAIR,80.23,3.7800000000000002,12.26,37.43543212132559,128.98549653533672
2024-02-05 11:32:53.932,449,473,0.9510000000000001,3.87,4.25,3,3,WT2,WT2,5,5,4,FAIR,79.72,3.65,12.24,36.89937772928812,129.7653389313523
2024-02-05 11:42:04.307,429,354,1.21,3.77,1.4100000000000001,3,3,WT2,WT2,5,8,4,FAIR,85.21,3.56,8.46,36.21015823077144,125.3001815650118
2024-02-05 11:43:53.529,442,465,0.9500000000000001,3.89,4.25,3,3,WT2,WT2,5,5,4,FAIR,80.43,3.68,12.28,33.420699824975244,126.9567566935029
2024-02-05 11:41:53.720,443,465,0.9530000000000001,3.89,4.29,3,3,WT2,WT2,5,5,4,FAIR,80.59,3.7,12.29,33.80814357047307,127.43758022417374
2024-02-05 11:51:53.588,440,458,0.96,3.75,4.19,3,3,WT2,WT2,5,5,4,FAIR,80.26,3.5,12.18,37.492770942635396,125.73235380039158
2024-02-05 12:09:04.558,398,370,1.076,3.65,1.51,3,3,WT2,WT2,5,5,4,FAIR,85.79,3.48,8.41,36.03214529829795,129.33854473891438
2024-02-05 12:00:53.258,442,457,0.968,3.63,4.19,3,3,WT2,WT2,5,5,4,FAIR,81.62,3.41,12.1,33.04598525808315,126.42074822445022
2024-02-05 12:02:03.865,381,380,1.003,3.79,1.51,3,3,WT2,WT2,5,5,4,FAIR,85.87,3.56,8.51,33.50735771433016,128.9150426996908
2024-02-05 12:11:04.619,375,310,1.209,3.5700000000000003,1.35,3,3,WT2,WT2,5,8,4,FAIR,85.92,3.45,8.32,36.31750884554028,128.35497241014158
2024-02-05 12:06:04.620,327,237,1.381,3.59,1.47,3,5,WT2,IC1,5,9,4,FAIR,85.63,3.46,8.43,33.025307919231096,127.99022911233511
2024-02-05 11:49:04.504,336,377,0.89,3.87,1.47,3,3,WT2,WT2,5,5,4,FAIR,85.49,3.5700000000000003,8.47,33.80404025708749,125.96071424348277
2024-02-05 12:01:03.866,341,416,0.8180000000000001,3.77,1.53,3,3,WT2,WT2,5,5,4,FAIR,85.79,3.56,8.53,35.74366894683293,126.10351760275452
2024-02-05 12:12:53.639,440,451,0.976,3.51,4.15,3,3,WT2,WT2,5,5,4,FAIR,81.79,3.33,11.98,36.45947598846347,125.23674202373284
2024-02-05 12:18:53.657,440,451,0.976,3.37,4.03,3,3,WT2,WT2,5,5,4,FAIR,82.17,3.2,11.86,36.259806297513,126.20356214891133
2024-02-05 12:18:04.410,264,253,1.043,3.5300000000000002,1.33,3,5,WT2,IC1,8,5,4,FAIR,86.36,3.41,8.31,34.1213465473028,126.72721804730257
2024-02-05 12:20:53.356,436,452,0.965,3.35,3.9699999999999998,3,3,WT2,WT2,5,5,4,FAIR,81.78,3.2,11.84,36.56089610673768,129.16572651931213
2024-02-05 12:35:53.078,436,433,1.006,3.17,3.83,3,3,WT2,WT2,5,5,4,FAIR,83.1,2.96,11.62,34.186245437484,126.83196333357402
2024-02-05 12:43:04.219,314,195,1.6059999999999999,3.13,1.19,5,5,IC1,IC1,9,9,4,FAIR,87.36,3.01,7.86,34.62699849079634,128.77310891382803
2024-02-05 12:27:53.198,525,548,0.9580000000000001,3.33,4.05,3,3,WT2,WT2,5,5,4,FAIR,82.93,3.19,11.74,36.73245702559012,127.19721140647744
2024-02-05 12:40:53.198,431,433,0.994,3.13,3.83,3,3,WT2,WT2,5,5,4,FAIR,83.04,2.95,11.54,36.248164495236075,128.92434155996943
2024-02-05 12:28:04.207,286,306,0.932,3.43,1.4100000000000001,5,3,IC1,WT2,9,5,4,FAIR,86.77,3.17,8.1,37.24611705247089,129.8813580021852
2024-02-05 12:21:53.196,440,451,0.976,3.35,3.87,3,3,WT2,WT2,5,5,4,FAIR,82.3,3.19,11.83,36.28806446150172,126.1992077902879
2024-02-05 12:39:03.878,388,277,1.401,3.35,1.27,5,5,IC1,IC1,9,9,4,FAIR,86.91,3.14,7.95,35.841543016677356,129.31170805981938
2024-02-05 12:36:53.786,430,431,0.997,3.17,3.85,3,3,WT2,WT2,5,5,4,FAIR,83.28,2.98,11.59,33.46837383914046,128.10912043152888
2024-02-05 12:36:03.914,314,237,1.325,3.25,1.13,5,5,IC1,IC1,8,8,4,FAIR,86.7,3.11,8.01,34.83857901529717,129.08647130794327
2024-02-05 12:34:53.188,436,436,1.0,3.19,3.79,3,3,WT2,WT2,5,5,4,FAIR,83.04,2.98,11.64,34.326011838408625,128.25792951133903
2024-02-05 12:40:03.957,306,198,1.549,3.35,1.27,5,5,IC1,IC1,10,9,4,FAIR,86.93,3.09,7.97,34.21994821689542,127.11974753637075
2024-02-05 12:42:53.789,432,432,1.0,3.05,3.79,3,3,WT2,WT2,5,5,4,FAIR,82.84,2.89,11.53,37.86505277376223,126.14037469720896
2024-02-05 12:46:04.463,297,215,1.381,3.23,1.15,5,5,IC1,IC1,10,9,4,FAIR,87.28,3.01,7.85,34.965488623333805,125.35017612665582
2024-02-05 12:47:53.158,429,426,1.006,3.05,3.73,3,3,WT2,WT2,5,5,4,FAIR,83.66,2.85,11.45,37.460232775885565,127.67759182230358
2024-02-05 12:59:53.258,431,424,1.017,2.75,3.5700000000000003,3,3,WT2,WT2,5,5,4,FAIR,84.35,2.59,11.22,36.15569312998632,129.95163047263432
2024-02-05 13:10:03.930,309,192,1.611,2.77,1.29,5,5,IC1,IC1,9,9,4,FAIR,89.36,2.56,7.49,36.97405651770824,128.69020902507103
2024-02-05 13:00:53.115,429,416,1.029,2.71,3.47,3,3,WT2,WT2,5,5,4,FAIR,84.32,2.5700000000000003,11.2,35.51318546552596,126.63672770699509
2024-02-05 12:57:04.578,269,238,1.1280000000000001,3.05,1.13,5,5,IC1,IC1,10,8,4,FAIR,88.06,2.87,7.62,35.88451942313179,129.13602400043368
2024-02-05 13:06:04.419,302,137,2.205,3.01,1.19,5,5,IC1,IC1,9,10,4,FAIR,88.44,2.7800000000000002,7.58,35.46258846909432,128.84492000088204
2024-02-05 13:07:53.079,431,430,1.003,2.73,3.67,3,3,WT2,WT2,5,5,4,FAIR,84.82,2.59,11.12,33.976214938990225,126.40817896676728
2024-02-05 13:09:03.926,338,189,1.787,2.77,1.33,5,5,IC1,IC1,9,10,4,FAIR,89.05,2.55,7.55,36.61226057630753,125.07153744897117
2024-02-05 13:18:04.214,266,225,1.185,2.85,1.47,5,5,IC1,IC1,10,8,4,FAIR,89.39,2.59,7.46,34.403861812204276,125.59081319266974
2024-02-05 13:30:53.763,442,442,1.0,2.89,4.33,3,3,WT2,WT2,5,5,4,FAIR,84.65,2.74,11.48,33.121579832157266,129.38653095156027
2024-02-05 13:31:03.897,364,303,1.202,2.99,1.97,5,5,IC1,IC1,10,8,4,FAIR,90.04,2.73,7.42,36.22736147953584,129.18281517652437
2024-02-05 13:23:53.818,436,440,0.992,3.01,4.35,3,3,WT2,WT2,5,5,4,FAIR,85.28,2.81,11.35,33.885553397035245,126.4760450043918
2024-02-05 13:32:03.890,324,175,1.853,2.95,2.01,6,6,WT3,WT3,9,10,4,FAIR,89.71,2.68,7.42,37.702292921764574,126.4259771314221
2024-02-05 13:32:53.412,437,440,0.994,2.91,4.31,3,3,WT2,WT2,5,5,4,FAIR,85.17,2.71,11.45,37.769642885012935,128.96432493551237
2024-02-05 13:44:53.548,437,443,0.986,2.99,4.59,3,3,WT2,WT2,5,5,4,FAIR,84.55,2.84,11.61,37.57432195110224,129.6886873494771
2024-02-05 13:26:53.418,433,437,0.992,3.17,4.63,3,3,WT2,WT2,5,5,4,FAIR,85.79,2.89,11.4,34.850793501277224,128.895686283988
2024-02-05 13:36:53.779,437,443,0.986,3.03,4.51,3,3,WT2,WT2,5,5,4,FAIR,85.44,2.8200000000000003,11.47,33.077283082644335,128.02789338515382
2024-02-05 13:40:53.213,437,448,0.975,3.07,4.65,3,3,WT2,WT2,5,5,4,FAIR,85.27,2.91,11.55,37.641592812938626,126.21335675165902
2024-02-05 13:40:04.730,295,252,1.175,3.07,2.33,6,6,WT3,WT3,10,8,4,FAIR,89.41,2.8200000000000003,7.74,35.14092074158657,127.6287395704763
2024-02-05 13:28:04.178,357,201,1.77,2.89,1.79,5,5,IC1,IC1,10,10,4,FAIR,90.66,2.67,7.44,37.83327409521835,126.16755929296632
2024-02-05 13:39:53.378,435,443,0.981,3.19,4.55,3,3,WT2,WT2,5,5,4,FAIR,86.03,3.0,11.53,37.818099885446266,129.04005710048386
2024-02-05 13:35:53.926,438,442,0.992,2.9699999999999998,4.49,3,3,WT2,WT2,5,5,4,FAIR,85.07,2.75,11.44,37.2650472773368,126.93480539758869
2024-02-05 13:49:53.646,438,447,0.981,2.91,4.59,3,3,WT2,WT2,5,5,4,FAIR,83.87,2.74,11.55,34.47224446034793,129.16848608497014
2024-02-05 13:55:53.668,443,452,0.981,3.17,4.93,3,3,WT2,WT2,5,5,4,FAIR,84.48,2.96,11.58,34.92548864300963,126.90804608991363
2024-02-05 13:54:53.818,441,451,0.978,3.07,4.87,3,3,WT2,WT2,5,5,4,FAIR,84.14,2.93,11.57,37.25568335758428,129.12074702599946
2024-02-05 13:48:53.836,438,446,0.984,2.91,4.71,3,3,WT2,WT2,5,5,4,FAIR,84.13,2.79,11.57,34.58461002578139,126.66658907582621
2024-02-05 13:51:53.356,438,447,0.981,3.15,4.87,3,3,WT2,WT2,5,5,4,FAIR,85.32,2.94,11.53,33.84746373343046,127.20066352308835
2024-02-05 14:04:53.359,441,455,0.968,3.15,5.19,3,3,WT2,WT2,5,5,4,FAIR,84.19,3.03,11.73,35.78400631229175,128.0774420967133
2024-02-05 14:05:53.248,442,455,0.971,3.13,5.23,3,3,WT2,WT2,5,5,4,FAIR,83.7,2.99,11.74,37.680773870803904,125.3514380701496
2024-02-05 14:00:53.869,443,454,0.976,3.11,5.11,3,3,WT2,WT2,5,5,4,FAIR,84.01,2.94,11.65,36.48014898337487,129.74103530907732
2024-02-05 13:58:53.247,437,452,0.968,3.17,5.03,3,3,WT2,WT2,5,5,4,FAIR,84.38,2.99,11.63,35.85030585044682,127.86802893061902
2024-02-05 14:02:53.532,442,454,0.973,3.19,5.17,3,3,WT2,WT2,5,5,4,FAIR,84.4,3.01,11.69,33.485882468853845,127.53910007345401
2024-02-05 14:20:04.108,316,280,1.131,3.17,2.9699999999999998,6,6,WT3,WT3,8,8,4,FAIR,87.73,3.0,8.18,36.07503613349585,129.19696985559955
2024-02-05 14:16:53.719,443,466,0.9500000000000001,3.35,5.29,3,3,WT2,WT2,5,5,4,FAIR,84.21,3.19,11.76,37.950269250521316,129.32881364948415
2024-02-05 14:18:53.569,442,466,0.9480000000000001,3.43,5.23,3,3,WT2,WT2,5,5,4,FAIR,83.06,3.2,11.78,33.70042007618262,127.61130202264508
2024-02-05 14:27:04.446,350,237,1.479,3.37,3.17,6,6,WT3,WT3,8,9,4,FAIR,87.9,3.16,8.08,35.59164826181868,129.6363116289682
2024-02-05 14:40:53.043,454,477,0.9510000000000001,3.75,5.63,3,3,WT2,WT2,5,5,4,FAIR,81.3,3.52,12.15,37.38686535963978,125.32368883038241
2024-02-05 14:35:53.537,448,476,0.9410000000000001,3.67,5.51,3,3,WT2,WT2,5,5,4,FAIR,82.27,3.4,12.0,36.70384308877102,125.56612896125608
2024-02-05 14:40:04.682,322,365,0.883,3.41,3.15,3,3,WT2,WT2,5,5,4,FAIR,86.02,3.18,8.31,36.48507870497634,127.9839411500722
2024-02-05 15:01:53.669,455,484,0.9420000000000001,3.69,5.31,3,3,WT2,WT2,5,5,4,FAIR,79.6,3.49,12.34,36.512420419935545,126.77032930896792
2024-02-05 14:59:53.853,455,485,0.9400000000000001,3.67,5.39,3,3,WT2,WT2,5,5,4,FAIR,78.92,3.5,12.35,34.79745575609878,127.32112583094599
2024-02-05 14:53:53.600,457,486,0.9400000000000001,3.81,5.65,3,3,WT2,WT2,5,5,4,FAIR,80.66,3.61,12.3,34.46795922132247,126.64039608948583
2024-02-05 15:08:53.793,454,484,0.9390000000000001,3.43,5.03,3,3,WT2,WT2,5,5,4,FAIR,77.99,3.27,12.2,37.04680577739257,127.02362655722467
2024-02-05 14:55:04.545,316,347,0.912,3.45,3.15,3,3,WT2,WT2,5,5,4,FAIR,84.7,3.29,8.53,37.0505669733959,129.1132317357315
2024-02-05 14:56:03.760,292,397,0.735,3.5300000000000002,3.31,3,3,WT2,WT2,5,5,4,FAIR,84.23,3.33,8.57,37.33536159290052,127.96738099927153
2024-02-05 14:54:03.818,343,375,0.915,3.47,3.25,3,3,WT2,WT2,5,5,4,FAIR,84.7,3.2800000000000002,8.45,37.56620276278235,129.98672274641748
2024-02-05 14:55:53.458,459,485,0.9470000000000001,3.79,5.53,3,3,WT2,WT2,5,5,4,FAIR,79.98,3.63,12.33,35.55671199430469,128.93439598910481
2024-02-05 14:58:53.078,457,482,0.9470000000000001,3.67,5.43,3,3,WT2,WT2,5,5,4,FAIR,78.37,3.49,12.36,35.507581473436,126.36833127050913
2024-02-05 15:03:53.469,458,484,0.9470000000000001,3.63,5.31,3,3,WT2,WT2,5,5,4,FAIR,79.11,3.47,12.31,36.991475894833876,126.32172558863348
2024-02-05 15:10:04.224,341,375,0.909,3.21,2.59,3,3,WT2,WT2,5,5,4,FAIR,84.21,3.09,8.37,36.24981965388883,126.67949135058504
2024-02-05 15:02:53.556,458,481,0.9520000000000001,3.67,5.31,3,3,WT2,WT2,5,5,4,FAIR,78.92,3.48,12.32,36.50983438628852,129.2162974032387
2024-02-05 15:11:04.180,374,398,0.9390000000000001,3.29,2.65,3,3,WT2,WT2,5,5,4,FAIR,85.0,3.16,8.33,36.9789633471805,125.13643825325283
2024-02-05 15:15:04.730,350,416,0.842,3.27,2.49,3,3,WT2,WT2,5,5,4,FAIR,82.91,3.14,8.25,37.45002670908783,126.15090639435628
2024-02-05 15:28:03.884,354,365,0.97,3.13,2.29,3,3,WT2,WT2,5,5,4,FAIR,82.89,3.02,8.12,34.689975784257676,129.52459210172134
2024-02-05 15:20:04.390,586,537,1.091,3.31,2.5700000000000003,3,3,WT2,WT2,5,5,4,FAIR,82.95,3.16,8.17,34.87791476319972,128.19948218041625
2024-02-05 15:22:04.207,314,387,0.811,3.31,2.35,3,3,WT2,WT2,5,5,4,FAIR,83.0,3.15,8.18,33.469909699204344,126.13423547750529
2024-02-05 15:27:03.956,321,341,0.9430000000000001,3.21,2.31,3,3,WT2,WT2,5,5,4,FAIR,82.93,3.08,8.12,35.89140070498087,126.0957248411629
2024-02-05 15:32:04.484,338,431,0.785,3.23,2.15,3,3,WT2,WT2,5,5,4,FAIR,82.51,3.11,7.99,33.17971136898371,129.31309050879716
2024-02-05 15:16:53.013,468,492,0.9500000000000001,3.49,4.99,3,3,WT2,WT2,5,5,4,FAIR,78.08,3.3,11.98,35.3279900906623,129.46878754138524
2024-02-05 15:16:03.878,360,348,1.035,3.25,2.5700000000000003,3,3,WT2,WT2,5,5,4,FAIR,82.83,3.12,8.29,35.713223173537884,126.28065545481057
2024-02-05 15:15:53.028,454,482,0.9420000000000001,3.47,5.05,3,3,WT2,WT2,5,5,4,FAIR,78.05,3.29,12.0,34.432706260641424,127.10255179038266
2024-02-05 15:31:53.035,460,493,0.933,3.5300000000000002,4.87,3,3,WT2,WT2,5,5,4,FAIR,77.5,3.2800000000000002,11.85,35.95416630284505,129.17297869314157
2024-02-05 15:39:04.174,419,391,1.072,3.41,2.01,3,3,WT2,WT2,5,5,4,FAIR,82.42,3.23,8.0,33.15250124969525,128.85503719304944
2024-02-05 15:32:52.978,458,490,0.935,3.47,4.55,3,3,WT2,WT2,5,5,4,FAIR,77.66,3.29,11.85,33.186740943746074,129.06958053283043
2024-02-05 15:43:04.435,404,371,1.089,3.29,1.75,3,3,WT2,WT2,5,5,4,FAIR,81.55,3.2,8.03,37.11300280329829,127.59199095393984
2024-02-05 15:52:03.942,418,353,1.183,3.29,1.6099999999999999,3,3,WT2,WT2,5,8,4,FAIR,80.65,3.15,8.07,34.80095320705632,129.55774524152588
2024-02-05 16:15:05.050,457,481,0.9490000000000001,3.13,1.05,3,3,WT2,WT2,5,5,4,FAIR,79.7,3.01,7.96,33.63530256325942,126.62975771977217
2024-02-05 15:49:53.078,465,499,0.932,3.49,4.33,3,3,WT2,WT2,5,5,4,FAIR,76.03,3.29,11.82,35.61121630027402,125.7833606717376
2024-02-05 15:59:04.343,410,470,0.873,3.35,1.63,3,3,WT2,WT2,5,5,4,FAIR,80.4,3.23,8.08,36.849967765493055,128.54366166282432
2024-02-05 16:14:52.976,469,503,0.932,3.35,3.81,3,3,WT2,WT2,5,5,4,FAIR,75.14,3.2,11.85,34.07910513748421,127.69677208003448
2024-02-05 15:46:04.579,294,405,0.726,3.23,1.63,3,3,WT2,WT2,5,5,4,FAIR,80.4,3.13,8.02,36.114452379095,129.2729288440474
2024-02-05 15:59:53.805,1570,1574,0.998,3.47,8.27,3,1,WT2,DRY,5,3,4,FAIR,75.51,3.26,11.87,33.42673732496884,125.40579624562358
2024-02-05 15:58:04.298,316,400,0.79,3.31,1.63,3,3,WT2,WT2,5,5,4,FAIR,80.36,3.19,8.09,33.25840860584304,129.21846201719035
2024-02-05 16:05:04.771,455,470,0.969,3.15,1.21,3,3,WT2,WT2,5,5,4,FAIR,79.66,3.05,8.16,35.65677315784074,126.4664732660441
2024-02-05 16:24:03.902,426,455,0.936,3.13,0.77,3,3,WT2,WT2,5,5,4,FAIR,79.1,3.03,8.04,35.70317560805053,128.2742783358409
2024-02-05 16:19:53.278,468,503,0.93,3.37,3.71,3,3,WT2,WT2,5,5,4,FAIR,76.08,3.2,11.82,36.187149507491036,125.20064394539128
2024-02-05 16:35:05.368,422,565,0.747,3.13,0.61,3,3,WT2,WT2,5,5,4,FAIR,79.04,2.98,7.82,36.630456668613306,128.047906481518
2024-02-05 16:36:53.818,465,504,0.923,3.27,3.51,3,3,WT2,WT2,5,5,4,FAIR,75.45,3.15,11.82,37.87926039731267,128.58635844593667
2024-02-05 16:39:53.408,464,503,0.922,3.19,3.47,3,3,WT2,WT2,5,5,4,FAIR,74.93,3.05,11.81,35.581501741505974,126.84375107252811
2024-02-05 16:23:03.814,402,486,0.8270000000000001,3.15,0.71,3,3,WT2,WT2,5,5,4,FAIR,79.08,3.03,7.95,34.61478236470623,126.0770535263107
2024-02-05 16:20:04.541,363,470,0.771,3.17,0.89,3,3,WT2,WT2,5,5,4,FAIR,79.71,3.08,7.96,36.97593097384352,127.68815338301772
2024-02-05 16:23:53.768,468,504,0.927,3.37,3.67,3,3,WT2,WT2,5,5,4,FAIR,75.53,3.2,11.81,34.35416125631037,129.16595402217823
2024-02-05 16:42:53.008,463,503,0.92,3.21,3.35,3,3,WT2,WT2,5,5,4,FAIR,75.5,3.05,11.76,35.19485710352818,126.61773679148325
2024-02-05 16:45:53.578,464,503,0.922,3.13,3.45,3,3,WT2,WT2,5,5,4,FAIR,75.65,3.02,11.72,33.39228190671133,126.2623464876064
2024-02-05 16:47:04.106,387,499,0.775,2.81,0.33,3,3,WT2,WT2,5,5,4,FAIR,79.35,2.7199999999999998,7.72,33.126753717077285,126.39467654318844
2024-02-05 16:49:53.038,465,503,0.925,3.05,3.25,3,3,WT2,WT2,5,5,4,FAIR,75.6,2.87,11.69,37.813242073389624,129.74566076458333
2024-02-05 16:51:53.708,464,501,0.927,2.93,3.19,3,3,WT2,WT2,5,5,4,FAIR,75.92,2.81,11.64,37.17990060256103,126.7963845788228
2024-02-05 16:54:53.282,470,501,0.9390000000000001,3.05,3.27,3,3,WT2,WT2,5,5,4,FAIR,76.53,2.86,11.58,36.47987103046849,125.01802119944143
2024-02-05 16:53:04.445,436,508,0.858,2.93,0.41000000000000003,3,3,WT2,WT2,5,5,4,FAIR,80.21,2.73,7.6,35.04476472207135,128.9084060397981
2024-02-05 16:55:53.176,475,499,0.9510000000000001,2.99,3.21,3,3,WT2,WT2,5,5,4,FAIR,76.06,2.8200000000000003,11.56,33.86647160035423,128.49637397667695
2024-02-05 17:03:03.908,2785,2115,1.317,2.35,-0.05,3,1,WT2,DRY,5,8,0,FAIR,81.45,2.24,7.4,33.78218521335543,125.64284132301485
2024-02-05 17:02:53.169,475,496,0.9580000000000001,2.71,2.89,3,3,WT2,WT2,5,5,4,FAIR,76.57,2.56,11.39,34.251214490822974,129.92452124567455
2024-02-05 17:08:03.938,375,474,0.791,2.41,0.13,3,3,WT2,WT2,5,5,4,FAIR,82.23,2.26,7.18,35.7461333235306,128.04031142652556
2024-02-05 17:12:53.747,464,484,0.96,2.69,2.9699999999999998,3,3,WT2,WT2,5,5,4,FAIR,78.67,2.51,11.12,36.57297961350031,127.50389745470301
2024-02-05 17:12:03.740,377,518,0.729,2.37,-0.03,3,3,WT2,WT2,5,5,4,FAIR,82.81,2.22,7.19,36.300986883588656,126.91109633811446
2024-02-05 17:13:53.642,460,482,0.9540000000000001,2.67,2.91,3,3,WT2,WT2,5,5,4,FAIR,78.66,2.52,11.09,34.39966948472971,129.4933637778182
